,title,year,kind,genre,rating,vote,country,language,director,runtime
378,The Maldonado Miracle,2003.0,0,7,1,0.00018439678288537914,8,2,3073,0.06118665018541409
380,"Black Label Society: Boozed, Broozed & Broken-Boned",2003.0,0,9,4,3.3305145807491386e-05,8,2,1948,0.10383189122373299
381,Dersu Uzala,1975.0,0,1,4,0.010221430480382052,9,0,60,0.054388133498145856
382,Eat Drink Man Woman,1994.0,0,4,1,0.008061469926671817,9,0,187,0.06427688504326327
384,Fascination,1979.0,0,8,2,0.0011100361401448044,1,0,1505,0.08467243510506797
386,Too Young to Die?,1990.0,0,5,2,0.0015527508831956044,8,2,2970,0.014215080346106303
388,RoadMovie,1996.0,0,6,1,9.50415136457681e-05,8,2,2694,0.07849196538936958
389,"The String Cheese Incident: Live at the Fillmore Auditorium, Denver",2003.0,0,9,4,4.0616031472550474e-06,8,2,3681,0.08714462299134733
390,Comedian,2002.0,0,6,1,0.00276026549887453,8,2,569,0.05006180469715698
391,Gojoe: Spirit War Chronicle,2000.0,0,0,1,0.0003480793897197575,6,4,1101,0.05809641532756489
393,Taxi zum Klo,1980.0,0,4,1,0.0006421394575810229,9,0,1064,0.14709517923362175
395,Changes,1991.0,0,7,2,0.00016652572903745692,8,2,509,0.05809641532756489
396,Journeys with George,2002.0,0,6,1,0.0002700966092924606,8,2,114,0.0173053152039555
397,It's Great to Be a Ghost!,2004.0,1,2,4,1.0966328497588628e-05,10,1,325,0.032138442521631644
399,A Dangerous Man: Lawrence After Arabia,1992.0,0,1,1,0.00021892040963704702,7,2,597,0.054388133498145856
400,A Tale of Two Hamlets,2003.0,1,5,1,0.00025709947922124445,7,2,2738,0.06798516687268231
401,Screw Loose,1999.0,0,4,2,0.0003866646196186804,5,2,1021,0.07354758961681086
402,Dave Chappelle: For What It's Worth,2004.0,0,4,4,0.0033175174506779224,8,2,3219,0.06674907292954263
403,Aap Mujhe Achche Lagne Lage,2002.0,0,0,0,0.000993061969503859,4,3,3539,0.05067985166872682
404,Explosive Dance,1998.0,0,9,1,5.686244406157066e-06,0,1,3046,0.05500618046971569
405,Richard Rodgers: The Sweetest Sounds,2001.0,1,6,1,3.777290926947194e-05,8,2,3013,0.012978986402966625
406,I Capture the Castle,2003.0,0,7,1,0.0029934015195269698,7,2,3421,0.05871446229913473
407,Rhyme & Reason,1997.0,0,6,1,0.0003456424278314045,8,2,2740,0.0914709517923362
408,Young and Dangerous 2,1996.0,0,0,1,0.00041265887976111275,3,0,159,0.060568603213844247
409,Main Hoon Na,2004.0,0,0,1,0.01377695787548912,4,3,1024,0.052533992583436336
410,Dottie Gets Spanked,1993.0,0,4,1,0.00035945187853207163,8,2,3442,0.03337453646477132
411,Yesterday Once More,2004.0,0,4,1,0.00036432580230877766,3,0,1761,0.04697156983930778
412,Unprecedented: The 2000 Presidential Election,2002.0,0,6,1,0.0002550686776476169,8,2,2885,0.06489493201483311
413,Ben Harper & the Innocent Criminals: Live at the Hollywood Bowl,2003.0,0,9,1,1.74648935331967e-05,8,2,382,0.06674907292954263
414,"Dr. Martin Luther King, Jr.: A Historical Perspective",1994.0,0,6,1,2.2744977624628262e-05,8,1,3402,0.12051915945611864
415,Our Lady of the Assassins,2000.0,0,5,1,0.0015767143417644092,9,0,261,0.0914709517923362
416,Yi Yi: A One and a Two...,2000.0,0,7,4,0.009141450203526934,9,0,952,0.027812113720642767
417,A Moment of Romance,1990.0,0,0,1,0.00045124410966003567,3,0,293,0.43201483312731764
418,How I Got Into College,1989.0,0,4,2,0.0008874602876752277,8,2,3117,0.05624227441285537
419,Dil Chahta Hai,2001.0,0,4,4,0.028293939844408107,4,3,1026,0.1007416563658838
420,Rescue from Gilligan's Island,1978.0,0,4,2,0.0006916910159775344,8,2,2086,0.05686032138442521
421,Monkeybone,2001.0,0,2,2,0.0070643463540207025,8,2,1310,0.06983930778739184
422,Yojimbo,1961.0,0,0,4,0.047554468129006267,6,4,60,0.0772558714462299
423,Jim Breuer: Hardcore,2002.0,0,6,1,0.0001031647199402782,8,2,2654,0.05933250927070457
425,Anna Kournikova - Basic Elements: My Complete Fitness Guide,2001.0,0,6,1,2.8837382345510835e-05,8,2,818,0.0630407911001236
426,Angel on Fire,1995.0,0,0,2,2.436961888353028e-05,9,0,2773,0.04820766378244746
427,America's Dream,1996.0,0,7,1,0.00022095121121067457,8,2,2613,0.05067985166872682
428,Judaai,1997.0,0,4,1,0.0009463535333104259,4,3,2808,0.02348578491965389
429,Sesame Street: Sing Yourself Silly!,1990.0,0,2,1,6.498565035608075e-06,8,0,1775,0.05871446229913473
430,My Scene Goes Hollywood: The Movie,2005.0,0,2,1,0.00015312243865151526,8,2,988,0.054388133498145856
432,Le Petit Soldat,1963.0,0,7,1,0.002752548452894745,1,0,1514,0.0630407911001236
434,Sesame Street: Elmo Saves Christmas,1996.0,0,10,1,0.00013525138480359307,8,2,979,0.00865265760197775
435,The Eye 2,2004.0,0,7,2,0.00194347710596154,3,0,715,0.23053152039555005
437,Frank Sinatra: The Main Event,1974.0,0,6,1,3.817906958419744e-05,8,2,319,0.07045735475896167
438,The Murder of Roger Ackroyd,2000.0,1,5,1,0.0008017604612681463,7,2,154,0.052533992583436336
439,The New Eve,1999.0,0,4,1,0.00023597914285551823,1,0,487,0.07292954264524103
441,Attack of the Killer Tomatoes!,1978.0,0,1,2,0.005383248811371839,8,2,1681,0.05871446229913473
443,Lawn Dogs,1997.0,0,7,1,0.0032005432800369773,7,2,1683,0.05933250927070457
444,Thomas and Friends: Thomas's Snowy Surprise,2003.0,0,10,1,1.5027931644843673e-05,8,2,790,0.05933250927070457
446,Forgotten Silver,1995.0,0,4,1,0.002409749147266419,9,0,648,0.030284301606922123
447,For Keeps?,1988.0,0,4,2,0.00189108242536195,8,0,1697,0.07787391841779974
448,Aimee & Jaguar,1999.0,0,3,1,0.0025941459301517984,2,0,2325,0.021631644004944373
449,Year of the Horse,1997.0,0,6,1,0.0007534273838158111,8,2,1597,0.07911001236093942
451,Odin,1985.0,0,2,2,7.229653602113984e-05,6,4,3356,0.05747836835599505
452,The Duellists,1977.0,0,7,1,0.009069153667505795,7,0,2909,0.049443757725587144
454,"Play It Again, Sam",1972.0,0,4,1,0.010418012072709195,8,0,1314,0.05129789864029666
455,The Matrix Revolutions,2003.0,0,0,1,0.1894331707879754,8,0,2027,0.06551297898640296
456,Superman,1978.0,0,0,1,0.0677016443806502,8,2,2860,0.06365883807169344
457,Earth vs. the Flying Saucers,1956.0,0,0,1,0.0030169588177810487,8,2,1074,0.05624227441285537
458,Ringu,1998.0,0,8,1,0.027007630127672436,6,4,1323,0.06242274412855376
459,A Suitable Vengeance,2003.0,1,5,1,0.00011738033095567086,7,2,946,0.018541409147095178
460,The Gambler Returns: The Luck of the Draw,1991.0,0,10,1,0.00014987315613371123,8,2,864,0.03584672435105068
461,Hysterical Blindness,2002.0,0,7,1,0.0013049930912130466,8,2,2470,0.05871446229913473
462,Flood: A River's Rampage,1998.0,0,7,2,0.00013118978165633802,8,2,427,0.03893695920889988
464,Bright Leaves,2003.0,0,6,1,0.00025466251733289143,8,2,3047,0.036464771322620514
466,The Land Before Time VII: The Stone of Cold Fire,2000.0,0,2,2,0.0012420382424305934,8,2,505,0.0173053152039555
468,"Vendetta: No Conscience, No Mercy",2004.0,0,5,2,0.00011088176592006278,8,2,697,0.05809641532756489
469,The Battle of Algiers,1966.0,0,7,4,0.023034163768712822,5,0,1186,0.054388133498145856
470,Confidentially Yours,1983.0,0,4,1,0.0025908966476339947,1,0,1070,0.05933250927070457
471,The Slipper and the Rose: The Story of Cinderella,1976.0,0,1,1,0.0010816049181140192,7,0,438,0.05871446229913473
472,Virtual Girl,1998.0,0,10,0,0.00012184809441765141,8,2,2867,0.0519159456118665
473,Cries & Whispers,1972.0,0,7,4,0.013106793356192036,9,0,1379,0.07292954264524103
475,Hammers Over the Anvil,1993.0,0,3,2,0.00024247770789112628,9,2,195,0.06983930778739184
476,Moscow Does Not Believe in Tears,1980.0,0,4,4,0.004936472465173784,9,0,3556,0.05129789864029666
477,Inside Pink Floyd: A Critical Review 1975-1996,2004.0,0,6,2,1.1372488812314131e-05,9,2,350,0.05995055624227441
478,Quest for Fire,1981.0,0,1,1,0.008773062798070903,0,0,1512,0.05006180469715698
479,MVP 2: Most Vertical Primate,2001.0,0,4,0,0.0004853615760969781,0,2,2984,0.05995055624227441
480,Uncovered: The Whole Truth About the Iraq War,2004.0,0,6,1,0.0003748859704916408,8,2,2954,0.05624227441285537
481,Clive Barker's Salomé & the Forbidden,1998.0,0,8,1,4.427147430508001e-05,7,2,632,0.07169344870210134
482,Impromptu,1991.0,0,3,1,0.0020039949928556404,8,2,1458,0.05500618046971569
483,Romeo Is Bleeding,1993.0,0,5,1,0.005551805341982924,7,2,2724,0.08652657601977749
485,Paradise Lost: The Child Murders at Robin Hood Hills,1996.0,0,6,4,0.006544054990857332,8,2,1627,0.014215080346106303
488,To Gillian on Her 37th Birthday,1996.0,0,7,2,0.0019528187932002267,8,2,2411,0.06674907292954263
489,Kyun! Ho Gaya Na...,2004.0,0,4,2,0.0007217468792672219,4,3,3086,0.05809641532756489
490,Fearless Hyena 2,1983.0,0,0,2,0.0006567612289111411,3,0,604,0.0018541409147095175
491,To the Lighthouse,1983.0,0,7,1,8.448134546290498e-05,7,2,639,0.024103831891223733
492,For Your Eyes Only,1981.0,0,0,1,0.038928029204551275,7,0,1699,0.024721878862793572
493,Electric Light Orchestra: Zoom Tour Live,2001.0,0,10,4,5.19885202848646e-05,8,1,2055,0.05871446229913473
494,Hate.Com: Extremists on the Internet,2000.0,0,6,1,3.696058864002093e-05,8,2,3543,0.11001236093943138
495,Charisma,1999.0,0,7,1,0.0006851924509419264,6,4,1995,0.054388133498145856
496,On Approval,1944.0,0,4,1,0.00025466251733289143,7,2,633,0.012978986402966625
497,A Bay of Blood,1971.0,0,8,1,0.004092471331174185,5,0,2213,0.05129789864029666
498,Being Ron Jeremy,2003.0,0,10,2,0.0001299713007121615,8,2,392,0.05809641532756489
500,Take Me Home: The John Denver Story,2000.0,0,3,2,0.00021039104302781144,8,2,1567,0.06674907292954263
501,Onmyoji 2,2003.0,0,0,1,0.00021364032554561547,6,4,3677,0.0173053152039555
503,Return of the Secaucus Seven,1979.0,0,7,1,0.000819225354801343,8,2,1738,0.05995055624227441
504,The Great Rupert,1950.0,0,4,1,0.0004431209033655256,8,2,1384,0.0630407911001236
505,The Log,1999.0,0,4,1,0.0007124051920285352,1,0,707,0.07045735475896167
507,Verdade ou Conseqüência,2003.0,0,10,2,1.4215611015392662e-05,9,0,102,0.05129789864029666
509,Boudu Saved from Drowning,1932.0,0,4,1,0.002223727723122138,1,0,1503,0.05747836835599505
510,The Education of Little Tree,1997.0,0,7,1,0.0006770692446474163,0,2,2865,0.07354758961681086
511,The Night of the Hunted,1980.0,0,7,2,0.0006397024956926699,1,0,1505,0.05995055624227441
512,The Late Shift,1996.0,0,4,1,0.0013232703053756944,8,2,315,0.061804697156983925
513,Madonna: The Girlie Show - Live Down Under,1993.0,0,6,4,0.000438653139903545,8,2,2224,0.06798516687268231
514,Secrets of Lost Empires: Medieval Siege,2000.0,1,6,1,2.4369618883530285e-06,10,1,2352,0.05624227441285537
515,The Best of Hollywood,1998.0,0,6,2,4.224067273145249e-05,8,2,701,0.06242274412855376
516,The Cat o' Nine Tails,1971.0,0,8,1,0.004402371651309745,5,0,719,0.052533992583436336
518,National Lampoon's Vacation,1983.0,0,1,1,0.041410481048153557,8,2,1285,0.06242274412855376
521,Modigliani,2004.0,0,3,1,0.0046529725654953814,7,2,2437,0.06551297898640296
522,VeggieTales: Madame Blueberry,1998.0,0,2,1,0.0002705027696071861,0,2,2455,0.0803461063040791
523,Bawarchi,1972.0,0,4,1,0.0015771205020791348,4,3,1350,0.012978986402966625
526,Jim Breuer: Heavy Metal Comedy,2002.0,0,4,1,2.436961888353028e-05,8,2,38,0.04697156983930778
527,The Horror Within,2005.0,0,8,2,3.3305145807491386e-05,8,2,3458,0.054388133498145856
528,The Carol Burnett Show: Let's Bump Up the Lights,2004.0,0,4,4,2.680658077188331e-05,8,2,3284,0.012978986402966625
529,Ali G Indahouse,2002.0,0,4,1,0.03596021578485201,1,0,2245,0.054388133498145856
531,Story of G.I. Joe,1945.0,0,3,1,0.001294839083344909,8,0,3597,0.028430160692212606
532,Sex with Strangers,2002.0,0,6,2,0.00015962100368712334,8,2,1290,0.054388133498145856
533,Impact,2004.0,0,6,1,1.056016818286312e-05,8,2,2324,0.030902348578491966
534,The Real Eve,2002.0,0,6,1,3.492978706639341e-05,7,2,165,0.05995055624227441
535,Frankenthumb,2002.0,0,2,1,0.0002721274108660881,8,2,736,0.02348578491965389
536,The Story of O,1975.0,0,7,2,0.0024702670341605194,1,0,1862,0.055624227441285534
537,Better Off Dead...,1985.0,0,4,1,0.01741452965417074,8,2,3117,0.029666254635352284
538,The Best of Friends,1991.0,0,3,1,4.30529933609035e-05,7,2,131,0.05686032138442521
541,Mojados: Through the Night,2004.0,0,6,1,7.595197885366938e-05,8,0,3461,0.03275648949320148
543,Ghosts of the Abyss,2003.0,0,6,1,0.002129904690420547,8,2,1447,0.02657601977750309
544,Thrill Seekers,1999.0,0,0,2,0.0010422073675856452,8,2,2212,0.08281829419035845
546,The Field,1990.0,0,7,1,0.002407312185378066,9,2,1609,0.05315203955500618
548,Royal Warriors,1986.0,0,0,1,0.0005048572712038023,3,0,744,0.05500618046971569
549,Blind Spot. Hitler's Secretary,2002.0,0,6,1,0.0006823493287388478,9,0,176,0.05686032138442521
550,Inch'Allah dimanche,2001.0,0,3,2,0.00021810808900759603,1,0,3638,0.012978986402966625
552,Breaker! Breaker!,1977.0,0,0,2,0.0012928082817712815,8,2,880,0.06798516687268231
553,Hitler's Lost Sub,2000.0,1,6,1,1.4215611015392662e-05,8,0,1992,0.08838071693448701
555,Ararat,2002.0,0,7,1,0.005834492921031874,0,0,246,0.061804697156983925
556,Children of the Corn: The Gathering,1996.0,0,8,2,0.001860620401757537,8,2,1229,0.04820766378244746
557,Hellraiser: Inferno,2000.0,0,5,2,0.006417332972662974,8,2,3120,0.05129789864029666
559,The Way of the Dragon,1972.0,0,0,1,0.014320400376591845,3,0,422,0.10321384425216315
561,Moon Child,1989.0,0,10,1,0.00021039104302781144,9,0,53,0.054388133498145856
563,The Shawshank Redemption,1994.0,0,7,4,0.9999130816926487,8,2,1055,0.046353522867737945
565,Voices of a Distant Star,2002.0,0,2,1,0.003519785287411224,6,4,2160,0.053770086526576014
568,Léon: The Professional,1994.0,0,0,4,0.4389212057112639,1,0,2124,0.11001236093943138
569,Dust to Dust,2000.0,0,4,1,0.00036229500073515017,9,0,1835,0.055624227441285534
570,Madonna: Music,2000.0,0,10,1,0.00027293973149553915,8,2,1778,0.04697156983930778
571,Stellaluna,2002.0,0,2,1,3.655442832529543e-05,8,2,3616,0.09208899876390604
573,Freeway II: Confessions of a Trickbaby,1999.0,0,4,2,0.001193299004663533,8,0,2308,0.014215080346106303
574,Back in the U.S.,2002.0,0,6,1,0.00017383661470251601,7,2,2232,0.012978986402966625
575,Voltage Fighter Gowcaizer,1996.0,0,2,2,5.239468059959011e-05,6,4,2295,0.055624227441285534
577,The Bog Creatures,2003.0,0,8,0,0.00014987315613371123,8,2,1397,0.05129789864029666
578,Strange Planet,1999.0,0,4,2,0.00037772909269471935,9,2,981,0.06118665018541409
580,Earth,1998.0,0,7,1,0.0031237789805538567,4,0,837,0.05624227441285537
583,Blue Herrings,2000.0,1,5,1,0.00031599272485644263,7,2,2738,0.06365883807169344
584,Yes: Symphonic Live,2002.0,0,6,4,3.980371084309946e-05,8,2,248,0.05500618046971569
585,Homeless to Harvard: The Liz Murray Story,2003.0,0,3,1,0.0015616864101195655,8,0,2721,0.05315203955500618
586,Mon Oncle,1958.0,0,4,1,0.008572825762911228,1,0,1434,0.1557478368355995
587,Martin Luther,2002.0,0,3,1,8.366902483345397e-05,7,2,485,0.060568603213844247
588,Emmanuelle in Rio,2003.0,0,7,0,7.310885665059084e-05,8,0,1955,0.054388133498145856
589,Play'd: A Hip Hop Story,2002.0,0,7,1,5.361316154376662e-05,8,2,2605,0.06242274412855376
591,Kurt & Courtney,1998.0,0,6,1,0.0028829259139216325,7,2,2534,0.054388133498145856
592,The Piano,1993.0,0,7,1,0.03335429120557317,9,0,1485,0.054388133498145856
593,Death Machine,1994.0,0,0,2,0.0016969377949231587,7,2,3251,0.05067985166872682
594,Liberty Stands Still,2002.0,0,0,2,0.0030567625286241486,2,2,1887,0.11928306551297897
595,Profile of a Serial Killer,1997.0,0,5,1,2.0308015736275233e-06,10,1,3273,0.07045735475896167
596,Food of Love,2002.0,0,7,2,0.0006892540540891814,9,2,3521,0.0173053152039555
597,House on Haunted Hill,1999.0,0,5,2,0.022435077304492703,8,2,3614,0.08405438813349814
598,Mouth to Mouth,2005.0,0,7,1,0.00123513351708026,7,0,122,0.05315203955500618
599,God.com,1998.0,0,5,2,1.6652572903745693e-05,3,0,1873,0.05809641532756489
601,Spring Symphony,1983.0,0,3,1,0.0001291589800827105,9,0,2734,0.04697156983930778
602,Baby Einstein: Baby Neptune Discovering Water,2003.0,0,2,1,3.005586328968735e-05,8,2,1596,0.05129789864029666
603,Ben Franklin,2004.0,0,6,1,1.5840252274294683e-05,8,2,1826,0.013597033374536464
605,Live from Baghdad,2002.0,0,7,1,0.0018480294320010464,8,2,2439,0.08652657601977749
606,Mr. Murder,1998.0,0,5,2,0.0002587241204801465,2,2,864,0.0315203955500618
609,Dangerous Evidence: The Lori Jackson Story,1999.0,0,7,2,7.432733759476736e-05,8,2,3315,0.05871446229913473
610,Britney Spears Live and More!,2001.0,0,9,1,0.00012266041504710242,8,2,417,0.08096415327564893
611,Komodo,1999.0,0,1,2,0.0013716033828280294,9,2,2396,0.013597033374536464
613,Cléo from 5 to 7,1962.0,0,4,1,0.007974145459005834,1,0,52,0.06118665018541409
615,China: The Panda Adventure,2001.0,0,7,2,8.326286451872846e-05,8,2,2968,0.06427688504326327
616,The Life and Times of Hank Greenberg,1998.0,0,6,1,0.0003192420073742467,8,2,251,0.03584672435105068
617,Check the Gate: Putting Beckett on Film,2003.0,0,6,0,3.817906958419744e-05,9,2,2675,0.08529048207663781
619,Uncle Saddam,2000.0,0,6,1,9.747847553412113e-05,8,2,1653,0.03584672435105068
621,Legalese,1998.0,0,5,1,0.0002696904489777351,8,2,1198,0.04820766378244746
622,Seabiscuit,1939.0,0,6,1,3.980371084309946e-05,8,2,2171,0.05686032138442521
623,The Marx Brothers in a Nutshell,1982.0,0,4,4,4.548995524925653e-05,8,2,2881,0.0710754017305315
624,Children of the Corn 666: Isaac's Return,1999.0,0,8,0,0.001714808848771081,8,2,1887,0.05871446229913473
625,The Three Pickers: Legends of American Music,2003.0,1,7,4,3.249282517804038e-06,10,1,1586,0.013597033374536464
628,Street Fighter Alpha: Generations,2005.0,0,2,2,0.0003834153371008764,6,0,1373,0.054388133498145856
629,Waco: The Rules of Engagement,1997.0,0,6,1,0.0014077516508385994,8,2,3610,0.05006180469715698
632,The Gingko Bed,1996.0,0,0,2,0.00015231011802206427,9,0,1499,0.07787391841779974
633,Van Halen: Video Hits Vol. 1,1996.0,0,9,1,4.914539808178607e-05,8,2,2686,0.05747836835599505
634,Fangoria: Blood Drive,2004.0,0,8,2,6.701645192970828e-05,8,2,253,0.0661310259579728
635,Belly of the Beast,2003.0,0,0,2,0.002496261294302952,0,0,3208,0.030284301606922123
638,The Funny Ladies of British Comedy,2004.0,0,4,1,1.6246412589020186e-05,8,2,926,0.02348578491965389
639,Britannia Hospital,1982.0,0,4,1,0.0010507367341948807,7,2,2102,0.037082818294190356
640,Pistol Opera,2001.0,0,5,1,0.000564968997783177,6,4,3142,0.053770086526576014
641,Hysteria: The Def Leppard Story,2001.0,0,3,1,0.0005271960885137051,8,2,2969,0.05500618046971569
642,Three Musketeers,1999.0,0,1,1,3.655442832529543e-05,8,2,1729,0.05747836835599505
643,The Diamond Arm,1969.0,0,1,4,0.005669997993568045,9,0,2079,0.05747836835599505
644,Girls Can't Swim,2000.0,0,4,2,0.0002441023491500283,1,0,201,0.05129789864029666
645,Voices of Iraq,2004.0,0,6,1,0.0001555594005398683,8,0,2682,0.03584672435105068
646,The Stink of Flesh,2005.0,0,4,2,0.0002709089299219116,8,2,3129,0.05809641532756489
647,Sesame Street: Learning About Letters,1986.0,0,2,1,1.1372488812314131e-05,8,2,1774,0.054388133498145856
650,Man on the Train,2002.0,0,5,1,0.0028845505551805344,1,0,2620,0.0488257107540173
651,The Cold Summer of 1953,1988.0,0,0,1,0.0008586229053297169,9,0,94,0.08899876390605685
652,Porn Star: The Legend of Ron Jeremy,2001.0,0,6,1,0.001073481711819509,8,2,3124,0.07169344870210134
653,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003.0,0,2,1,0.005783316721376461,6,2,669,0.0173053152039555
654,Fiend Without a Face,1958.0,0,8,1,0.0015665603338962716,7,2,232,0.2360939431396786
655,Leaving Metropolis,2002.0,0,4,1,0.00024775779198255786,0,2,371,0.06365883807169344
656,Infernal Affairs III,2003.0,0,0,1,0.00528373953426409,3,0,158,0.029666254635352284
658,Dream Theater: Live at Budokan,2004.0,0,9,4,0.0002875615028256573,8,0,3669,0.05809641532756489
659,Red Water,2003.0,0,0,2,0.0011100361401448044,9,2,515,0.052533992583436336
665,Van Wilder,2002.0,0,4,1,0.043207334280499186,2,2,3567,0.0173053152039555
668,Forbidden,1932.0,0,7,1,0.0005787784484838442,8,0,1053,0.037082818294190356
669,Death in a French Garden,1985.0,0,5,1,0.0005698429215598831,1,0,2431,0.029666254635352284
671,Horrorplanet,1981.0,0,8,0,0.0013878497954170495,7,2,2571,0.06922126081582199
672,The Trouble with Harry,1955.0,0,4,1,0.014882526252171943,8,2,118,0.0519159456118665
673,Teorema,1968.0,0,7,1,0.005240686540903186,5,0,2776,0.0173053152039555
674,The Pirate Movie,1982.0,0,1,2,0.0017387723073398857,9,2,1922,0.0741656365883807
675,"Paradise, Hawaiian Style",1966.0,0,4,2,0.0008167883929129899,8,0,2369,0.11001236093943138
676,Ride or Die,2003.0,0,0,2,0.00034361162625777693,8,2,654,0.020395550061804695
